ra,dec
339.87909,0.574545
318.20203,0.467503
358.72132,-0.0053519109
353.72534,1.208132
334.49165,-0.50981474
336.01882,-0.78195707
323.6366,1.0509226
337.54677,-0.50135346
351.75296,0.91664591
338.9115,-0.961566
338.52383,-0.387238
331.71024,0.205904
354.91282,-1.1636523
330.61392,-0.98792219
314.00949,-0.462731
347.52247,-0.079517584
335.2094,0.013932547
329.0691,0.97722241
328.81796,-0.699946
358.10119,-0.93123492
331.91659,-0.06642
357.06102,0.736954
358.3377,-1.0018253
353.42482,0.99256738
319.10611,0.46145554
350.9563,0.819832
328.50101,0.308608
324.0875,0.7393
353.58997,0.62361
340.41028,0.80709368
357.14587,-0.255042
319.80972,0.19502
309.60965,-0.162505
351.91068,0.653342
312.00162,1.185569
324.00264,-0.758126
347.31397,-1.0840825
353.95572,-0.144849
346.64238,1.1701271
349.32733,-0.535557
309.80194,-1.042168
350.89941,-0.591541
324.66711,-0.56046944
356.12299,0.326096
349.80649,-0.877622
335.0902,0.28677513
336.89797,0.56834462
329.22501,-0.835738
336.44065,-1.0429554
355.75198,-0.576416
313.30685,-0.406375
322.89078,0.858182
334.59168,-0.25943716
352.40625,-0.376536
340.1589,0.946509
315.00455,1.068807
333.63345,0.45032493
354.86589,-0.383149
320.39148,-0.166956
321.15234,0.331419
334.95025,-0.21559818
349.21768,0.723101
316.32675,0.641103
359.9979,1.0841887
342.72408,0.15905838
358.2031,-0.295835
323.55973,-0.953148
330.81964,0.47473
317.72424,1.090085
357.2337,1.242577
357.82803,-0.115783
338.228,0.41507671
334.07378,-0.31147
329.11746,-0.18925666
314.59115,0.096408127
343.77953,0.95903745
310.04368,0.148641
340.78476,0.7065
351.41528,-0.40563027
327.62317,-0.149142
315.18817,1.095955
357.81345,-0.671917
357.82068,-0.706501
354.80658,0.840333
355.08163,0.41389185
319.90097,0.023367
347.6426,-0.83181272
351.85998,-0.944106
350.25189,-0.66204
330.20841,0.016104
326.02222,-0.603561
336.59745,0.45315527
315.30362,0.985793
356.13605,0.026501
329.45557,-0.002874
326.48312,-0.072265
348.6052,0.2358464
320.93862,-0.60814002
315.30203,-0.841487
354.83185,-0.042625
354.58645,-0.153915
354.88725,-0.184849
338.93307,-0.658733
336.62362,0.202639
348.92667,0.843404
330.35443,1.029796
353.60055,0.549927
323.70847,0.432906
327.81403,0.381373
354.12664,-0.59983734
338.61185,-0.015224
343.30664,1.0994735
311.95165,-0.468325
312.80411,-0.920899
317.33323,1.028002
322.00018,0.663505
354.93194,0.247997
335.00979,-0.77696269
309.87376,0.298568
340.30478,-0.369314
310.22552,0.119993
354.90605,-0.016134
326.53718,0.47250081
347.67677,0.90997391
355.12316,-0.45346546
329.60765,0.731771
355.47155,-0.799483
347.81738,-0.030434
312.30603,-0.636254
346.1783,0.37221654
356.12146,0.813861
319.82491,-0.32694695
331.49689,0.129044
318.46157,1.020105
310.90256,1.142254
356.10617,-0.111271
326.32498,1.073059
358.24408,1.131988
323.60614,0.352428
318.20386,0.511055
309.50833,0.402692
333.80994,-0.117635
358.94287,-0.612376
317.26974,-0.46166519
354.06663,0.71485828
332.00107,-1.090446
335.86209,0.55669032
321.82681,0.29745872
322.22763,-0.535905
313.70242,-0.870198
314.87498,0.27841703
327.89859,0.89348
312.30633,-0.207206
331.31323,-0.020375
336.0922,0.69348652
345.72915,0.98455845
342.08253,0.3448021
310.43883,-0.19899174
316.95339,0.066021
354.99002,0.08589
311.79749,0.357657
314.40701,-0.105379
320.36836,-0.86163739
335.99769,-1.2465135
342.47721,0.10266994
330.21808,-0.976877
325.50641,0.810026
338.94363,0.461049
340.68258,-0.077780445
351.6492,0.279272
336.00356,1.0433266
333.34912,-0.12364212
355.55048,0.172354
318.47279,-1.0709574
315.04379,-0.73544973
355.18117,0.016085
333.23082,0.11057584
310.25429,0.24103339
357.6261,-0.15515
332.806,0.130546
334.30557,0.688402
321.08029,0.77577972
355.15034,-0.37278081
318.26382,0.608701
354.75467,0.265107
354.74777,-0.02222
359.16937,-0.982772
332.53967,0.727355
339.30441,-0.129651
337.28424,0.70483936
356.42895,-0.098965
351.15186,0.924737
352.4324,-0.82988731
319.70972,0.560067
333.31885,1.052108
318.86636,0.83585853
325.95059,-1.1334281
354.96055,0.057743816
316.5051,0.058218
336.09262,0.28680588
314.4032,-0.968839
309.795,0.45634998
349.81372,0.235005
321.6171,-0.870281
353.40179,-1.117183
349.95746,-0.001899
345.77409,-0.18609448
350.31791,0.59531302
317.90222,0.892759
313.51651,0.13728017
355.73807,-0.12938
344.35826,-0.41312141
336.60577,0.542488
320.22886,-0.7337421
340.81131,-0.378996
353.45132,1.133982
350.28502,1.0759627
310.52926,0.041699
312.30188,0.981961
328.92175,-0.434035
344.35303,-0.5934852
321.52629,-0.57738677
339.93067,0.734041
336.11875,-1.214757
313.60281,0.506973
310.21173,-0.852684
331.50168,1.179366
358.46362,-1.107376
347.72692,1.0199514
328.50446,0.846381
315.31396,0.89924
357.3327,0.305203
353.60998,0.6044
317.29035,0.311677
355.84295,1.1267899
333.20785,-0.725867
312.13553,1.145178
318.05593,0.70063931
330.71314,-0.04444
354.47682,-0.6293538
346.99571,-0.750497
315.9343,0.850079
321.89453,0.907413
336.46016,-0.13989878
324.3266,-0.550916
359.45429,-1.080122
351.50757,-0.944575
356.37337,0.683337
356.9221,-0.223378
342.89213,-0.49354134
355.92462,-0.969944
317.37532,-1.093979
312.81683,1.1965631
359.14483,-0.97166101
335.5903,-0.6971597
352.56821,1.1781
356.62357,0.576134
322.1033,-0.047955
321.30478,0.957892
329.0809,0.718291
350.23379,-0.595149
338.31399,0.433655
328.38043,-1.1800445
322.65119,0.18192931
355.83716,0.782332
336.25781,0.45977179
313.10168,-0.402448
356.60306,0.958806
310.96044,-0.41832786
312.70398,-0.450966
329.29469,-0.49840932
317.78482,0.234356
357.00748,-0.405808
330.81912,-0.444547
355.06717,-0.82108104
354.22012,-0.174583
335.40824,0.27265465
313.40424,-0.260115
352.03186,0.670136
318.59375,1.163435
333.57916,-0.689008
325.81302,-0.505979
359.6272,-1.006179
322.61496,-1.257633
352.42218,0.18545525
336.98902,0.10225099
337.79499,0.65198513
319.06602,0.20599924
333.88972,-0.20309888
353.0437,-0.583207
355.51691,-0.066111867
318.4414,-1.1806755
311.24808,1.0678316
310.03953,-1.089813
322.13617,-0.987968
359.0415,-0.963733
312.31146,0.104135
326.72003,0.522699
321.46353,0.79900932
332.43751,-0.083423427
329.86077,-0.310116
309.80728,-1.016966
334.47798,0.69820402
318.91418,-0.215461
311.26168,0.38224491
315.50259,-1.122537
350.54077,0.898895
327.30423,0.58531712
359.50174,-0.877165
352.47092,-0.278186
349.77528,0.56705463
339.84419,0.266664
353.1667,-0.98633749
337.91141,0.511526
317.12329,0.52113131
355.63596,-0.146329
333.4158,-0.511313
331.79138,0.437746
350.54718,0.052117
331.41195,1.1459348
310.56458,-0.92773324
316.51272,0.216736
333.45456,0.947459
339.53314,-0.025115
337.63614,-1.232979
336.7714,0.90133224
348.85983,-0.802475
311.83652,0.0021361666
310.70469,1.072511
330.10777,0.94305404
310.21267,-0.788834
339.99569,0.343376
335.8532,1.0465579
349.02963,0.592387
340.52432,-0.352996
355.10974,0.968286
317.93198,0.490672
333.7432,-0.41992043
358.06479,1.062008
336.52796,0.44405438
340.22109,0.792138
309.40903,0.791028
323.29887,-0.883655
350.03442,0.928746
358.28958,-0.213962
356.08204,-1.019882
321.67673,0.601958
319.05624,-1.2166273
336.82758,0.149044
328.2023,0.526181
358.5361,-1.031828
355.05543,-0.76456212
356.6654,-0.034505248
345.61858,0.57388422
355.133,-1.045329
354.56873,-0.65081
318.06492,0.86309477
336.75781,-0.47207055
314.00491,-0.143358
314.3866,1.1047974
349.25613,1.192369
353.37286,-1.141196
334.16195,-0.19612244
356.1678,0.546932
315.60584,-1.125826
320.20279,-1.169868
350.50772,-0.065224
332.22461,1.014182
330.91098,1.174847
309.94017,0.40708251
344.28639,0.89806414
310.98824,-0.015075573
342.20487,-0.333268
319.78271,0.62729796
351.95258,0.32723632
336.06765,1.1107929
342.66722,-0.94166806
333.50589,1.246866
335.95651,-0.26665
359.42334,-0.055842
340.12717,-0.80291927
332.12654,-1.1424879
311.70395,-1.2448
322.39026,0.741012
350.41766,-0.285578
336.72064,-0.11366921
334.29582,-0.60053975
322.77203,0.038252
312.06568,0.621065
355.01867,1.063231
357.0353,-0.530927
310.89926,-0.60363191
322.60593,0.372022
327.51691,-0.072138605
358.52542,-0.91574
332.22867,0.153795
320.13146,0.077321661
327.96918,0.807481
330.3027,-1.183352
356.93262,1.211385
348.33015,1.0769564
339.8098,-0.40071646
317.56513,-0.541461
310.7754,1.015185
321.68036,-1.14404
358.53711,-0.259707
328.2561,0.520706
311.71048,0.506115
312.30426,-1.2135696
333.83672,-0.32170741
333.03547,-0.98625652
333.22157,-0.78391706
328.52823,0.369702
325.92145,0.958342
315.21375,-0.634747
352.61414,-0.62296
310.06923,-0.472986
342.28294,0.92693454
354.61972,1.212763
315.61035,0.213966
345.76455,-1.1157473
356.84936,1.003754
334.30783,0.01941
338.01431,0.416893
340.26593,-0.62348
345.20028,1.0102524
341.27221,-0.549387
331.14465,0.805481
350.85467,0.514483
326.21204,0.018425
358.83701,-1.065024
310.14177,0.649625
340.95329,0.09973227
346.78281,1.2575979
334.69319,-1.1879415
354.42127,-0.74133439
355.30188,0.520837
355.07539,-0.605004
326.02535,1.1214225
331.55096,-0.723023
340.51614,-0.662948
332.78116,-0.060172068
318.60898,-1.191152
355.60461,-1.189328
359.91803,-0.251359
322.69388,1.044988
352.37613,-0.232907
325.67463,0.182574
354.2926,-0.966285
327.00143,0.845572
312.86163,-1.2003713
327.1882,-0.97902
351.07071,-1.093904
323.56968,-0.798629
332.21572,-1.1900237
323.10785,0.90803398
321.86964,0.348993
331.40497,0.206656
349.92221,-0.745046
313.10977,-1.165924
359.22601,-0.106232
310.43359,-0.99815
352.03613,0.016309
313.60406,0.62109
353.06879,-0.05266
350.90384,0.557674
325.37801,0.608661
356.84613,0.249552
348.59387,0.56683902
340.10805,0.902468
351.73529,-1.022974
309.26511,-0.088372146
334.296,-0.41749575
318.40299,0.6209
336.26597,-0.77360062
339.42383,0.258019
309.91509,0.40815901
316.80525,0.10062342
336.73341,-0.096316647
336.84842,-0.46405676
357.50738,0.14331196
311.51654,0.062535017
334.21841,-0.2598062
310.10141,-0.58074
355.93433,-0.105104
330.68372,-0.551909
343.42803,0.70268754
330.71146,-0.60799
319.05768,-0.83162936
353.88893,-0.96130055
355.73228,0.087755
313.1961,-0.99816388
312.90396,-0.79115
349.71701,0.398607
329.82599,-0.268083
320.46876,0.16622578
358.72866,0.59906677
349.51935,0.276078
332.55987,0.707222
341.93061,0.427903
310.30691,-0.99826745
335.02124,-0.406039
345.5973,-0.27250636
355.32824,1.069327
347.87907,0.74739739
359.10939,1.0706894
357.42325,-0.178268
341.39692,1.078502
338.70804,-0.295851
311.01475,-0.28874853
357.48786,0.395666
349.84332,-0.015455
310.44555,1.245441
356.48279,0.823546
313.21879,-0.99800083
339.61078,-0.588983
319.46234,0.577505
315.01279,-0.373389
310.9024,0.252094
359.51296,-0.263476
333.80545,0.006703
332.2183,0.090288999
329.41235,-0.783974
322.69224,0.862344
320.78873,0.481766
332.01883,-0.622526
310.69295,0.551798
340.23976,-1.2491912
315.70715,0.522377
330.15428,-0.43845303
309.97629,1.0089961
319.73867,1.2262191
358.45459,0.069388
358.373,-0.56166249
330.95217,-1.0246666
343.64192,-0.99318503
339.54575,0.109223
310.36042,0.38075037
340.08526,-0.72619
332.2164,0.279571
350.73496,-0.339585
340.15189,0.74554
339.41214,0.432541
334.30322,-0.009306
313.66787,-0.99768223
343.57191,1.2368915
309.80624,-0.576821
353.03476,-0.9517286
342.9632,0.074813963
317.15682,0.347035
320.77896,0.753354
337.18867,-1.0269457
315.93335,0.370345
326.9043,-0.502895
324.62331,-0.155767
316.52672,0.573422
317.96497,0.186446
313.60785,-0.655922
340.13191,0.210277
322.5191,-0.60519017
331.10559,0.701721
348.96702,-0.25956884
356.28571,-0.29402084
356.54515,0.94114311
320.48777,-0.42845171
335.64191,0.008855
351.30477,-0.50584151
322.34479,0.065487
309.90866,0.573922
346.24591,0.40991458
311.30116,-0.089151
317.36374,1.228751
322.97298,0.946791
344.69743,0.6493677
342.7923,-1.1818538
310.4099,0.9977894
336.5933,-0.3914734
337.34201,0.821446
312.10309,0.591307
340.03783,-0.328871
350.56671,0.236718
317.94151,0.8149483
310.37314,0.83453804
310.4791,0.40021899
353.36099,0.125904
310.91656,-1.151371
359.30102,-0.869762
330.52365,0.48660785
315.30807,1.134045
312.40167,-0.022841
342.86101,0.42936762
336.45652,-1.225761
356.67386,0.32711
330.35904,-0.45606547
316.86921,0.729436
332.15465,-0.20231185
339.74832,-1.040811
343.53983,0.28082532
310.80252,-0.318938
309.53046,1.1789991
339.03305,-0.465544
355.60511,-1.211295
356.21143,0.381995
341.60992,-0.98591619
322.79929,0.23627018
326.90649,-0.904159
357.36213,0.031353
356.36973,-0.383399
309.63909,1.0856202
352.13202,0.993578
331.5072,-0.777045
326.50281,1.13399
331.21609,0.292251
330.81235,-0.856693
331.06418,0.89135816
326.04345,0.510514
351.267,-1.253022
355.51633,-0.566589
346.89676,1.1820398
336.95668,-1.238686
327.60745,-0.519975
323.72239,-0.80240334
318.70139,1.071512
359.41531,-0.725437
351.70145,1.119395
328.0166,0.915887
311.60574,-0.461555
343.08173,-1.2249988
356.57575,1.215247
348.12831,0.88935065
316.72695,0.255422
318.93396,0.515034
315.72394,-0.679999
343.76488,-0.26365495
311.20245,-0.913185
339.60684,-0.762884
318.52376,0.013112734
336.01646,-0.11552688
334.79078,0.83214335
354.85493,0.17844355
310.20819,0.066413
354.90866,-0.438129
337.99438,-0.22631075
309.2052,1.004084
327.89635,1.1190908
349.02435,0.707857
350.40454,0.89666
335.96769,0.80529621
354.78485,-0.841576
309.70132,-0.341946
342.83949,-0.90607403
337.52158,-0.914687
358.6576,0.74908079
336.44104,-0.72212707
338.71884,-0.14621
323.56248,-0.853803
343.3033,0.96721947
342.4531,-1.0131322
316.44243,0.506991
334.20242,-0.225473
320.25521,1.2230268
348.86591,-0.008008
349.18954,-1.0808865
320.63019,-1.241359
309.29217,-0.7451338
333.32956,-0.6497
338.99117,1.0952753
322.95132,0.536265
341.04793,-1.0689992
318.51007,0.897192
326.89807,0.659591
324.88461,0.511864
319.94344,0.58605756
334.11057,0.583121
352.77731,0.24742172
351.70532,-1.076597
356.57988,-0.572335
323.12124,-0.382036
324.52136,-0.71352
325.01175,-0.941167
330.89066,-1.110367
359.7507,0.828315
324.43654,-0.078428
315.01047,1.009344
333.02365,-0.39969
339.40213,-0.676555
344.01622,-0.43198216
311.66103,0.586408
339.73093,-1.15688
340.13965,1.024827
314.70422,0.648004
317.71435,-0.554804
331.84061,1.058789
357.79424,-1.138321
312.56477,-1.0119467
330.92786,0.212391
320.82007,0.48572552
323.81789,-0.53030497
355.14792,-0.44173679
357.5553,-0.597189
319.46161,-1.06773
355.70596,-0.588137
338.71201,0.412525
311.84393,-1.029793
319.56232,1.056255
352.91531,-0.13474748
334.31845,1.1950256
357.31967,-0.147826
330.30286,-0.52202
328.59566,0.591856
317.25779,-0.41763822
329.43658,-0.67087405
353.63196,1.213974
345.35321,-0.26179772
327.53014,-0.96566793
335.87515,-1.0700912
322.97222,-0.018730681
357.30232,-0.443179
318.29724,-0.736014
322.97016,-1.235336
322.95302,0.75603596
310.53821,0.84345299
338.6359,-0.557576
355.62509,-0.574428
322.42817,0.793938
348.55859,0.731767
310.75982,1.163823
356.86683,-1.066554
350.23038,-0.929491
336.68731,0.4357158
322.51238,0.312629
353.69076,0.28652849
321.27197,-0.285087
314.01154,0.281787
331.22919,-0.477783
310.83659,-0.99801522
316.27389,0.489023
331.3208,-0.198691
318.08877,-0.870441
343.96118,0.56651559
325.61084,-0.411556
327.22168,-0.813578
328.07355,0.437339
342.10793,0.78218415
330.10452,0.794073
355.62088,0.607968
310.07574,0.455798
342.01209,-0.3894
348.36807,0.88251266
338.15063,0.0068347062
353.26126,0.677095
323.23903,0.742077
337.09667,-0.19357261
336.19707,0.43417698
336.3019,-0.8463861
322.28711,-0.950028
331.0293,-0.238913
334.28488,0.58165322
358.20844,-0.045164
328.51297,1.1821271
312.50455,-1.033076
348.46692,0.564892
313.30206,-0.168413
331.61398,-0.499594
326.71835,-0.387157
356.0134,0.718626
325.22113,-0.91378
318.55108,-0.86618953
310.6268,0.010334
356.55112,0.286111
323.03411,-0.022949227
330.33022,0.86692202
348.04719,-0.74910117
310.92795,-0.48246813
309.76673,-0.67079764
319.01614,0.541454
349.54041,0.093348
335.00079,1.0825829
313.60242,0.111731
347.03728,1.1131217
342.40394,0.315036
352.43041,0.038736437
329.63012,-1.0357946
351.06941,0.42359256
314.51331,0.810522
340.43068,0.099416024
348.70547,-0.921855
327.4162,-0.907263
329.48988,-0.93404377
351.89749,-0.057402
320.20401,-0.845224
329.60745,-0.799347
324.73889,-1.1985117
320.96301,1.224858
323.58442,0.374992
320.30533,-0.555832
329.80301,-0.907914
335.61594,-0.57963
310.90823,-1.135773
359.91406,1.230309
336.02459,-0.98422293
316.50343,0.90343953
309.3045,0.896807
355.09622,-0.944824
311.80814,0.341021
340.60986,0.507949
352.42273,0.705437
352.61777,0.61517591
359.71603,-0.760565
334.81927,0.95971328
333.80323,-1.1111945
336.06128,-1.0244089
322.8266,-1.093983
341.39591,-1.191193
347.26956,0.30082526
333.84997,0.52033187
349.90491,-0.510092
334.53786,0.14970052
315.87137,-0.13347089
334.97345,0.4856702
327.41101,-1.084926
355.28357,0.73874
334.28198,0.818003
359.00336,0.361572
314.70645,0.716916
336.49537,0.0022492228
332.53302,-0.064402781
357.12228,-1.138053
317.21792,0.123468
352.46544,0.04322486
356.5694,-0.47549062
312.55355,-0.13352211
330.30041,-0.652491
358.70517,-1.0803142
349.33414,0.9368
359.51276,-0.459454
310.49307,-0.532855
358.66202,-1.006895
319.16305,0.887685
354.30759,-0.661523
329.7626,0.005505
352.64163,0.269485
315.96586,-1.017829
353.30887,-0.45443509
328.81548,1.0387551
353.63627,-0.64578902
359.31158,-0.419189
334.45725,0.573207
356.40771,0.410366
351.32611,1.159026
323.52534,-0.675248
316.71432,-1.2213155
329.01054,0.911638
333.35828,0.44644
348.18137,-0.47446447
334.37188,0.14261401
337.54184,-0.412025
344.71852,0.0403
327.35163,0.59679431
335.23385,-0.79253014
355.43515,0.120699
355.03185,-0.530423
349.61987,1.024028
311.02969,-0.345025
332.40823,0.754014
356.78199,0.992149
324.953,-0.791997
340.42725,-0.162166
328.11624,0.093631
339.03027,0.52242
358.33479,0.270595
354.76975,-0.73938
343.28612,0.54693766
320.37808,0.079167
351.60043,-1.151141
327.42252,-0.239681
323.49808,-0.909093
349.36487,0.814107
317.51126,-0.314907
342.26117,-0.142632
323.22931,-0.970812
359.14305,-0.92109371
352.89161,-0.00026227682
311.80368,-0.648065
343.80282,-0.35043363
319.21387,0.010943
323.32385,-0.46332859
315.0105,-0.907155
338.42295,-0.45603575
317.69576,-0.349341
315.81346,0.326881
332.30859,0.870503
332.77512,0.068107987
331.87592,0.79626961
323.11242,1.12765
348.43579,0.851707
339.2664,0.54587406
358.21893,-0.354292
325.83731,0.843014
336.71188,0.033596
316.26421,0.79799829
318.66516,-0.315108
335.21294,-1.0786704
323.51315,-0.552968
336.9201,0.663911
335.77126,-1.2311019
328.72852,-0.33018654
313.95505,0.1272033
318.05832,0.302536
328.00995,0.433639
355.84857,1.24943
335.80842,-1.1385448
350.64471,-0.436797
328.82913,0.810322
330.60104,-1.1085
321.1026,-1.251125
356.9577,-0.258577
316.26393,-0.97979
355.13769,0.364623
338.96691,0.018606987
317.63319,-0.24552506
325.90469,-0.176655
353.80417,0.6007
354.86008,-0.770466
353.00583,0.056657
328.15998,0.27646506
359.40418,-0.108287
344.77935,0.26496349
337.82626,-0.048323
351.01941,-0.676758
350.50745,-0.856846
334.73639,0.28695
340.58091,-0.448017
334.74482,-0.90306994
315.40503,0.437186
340.71508,0.329589
339.95032,-0.897072
357.15729,-0.586797
329.67442,-0.758203
323.08228,0.778114
323.77999,0.515466
312.3732,-0.1334891
309.90762,0.21665
329.45549,-1.0383113
331.97507,-0.12613829
332.39908,0.38932353
311.43228,-0.87641678
354.34427,0.647938
347.99152,-0.65269459
341.82059,0.428466
312.162,-0.502794
334.5072,0.918877
310.61449,-0.480501
358.06029,-0.0096613986
311.63858,-0.9654
354.457,-1.094118
341.78842,-0.854232
319.00467,-0.035849
318.53534,1.224574
327.4042,-0.185837
335.20546,0.59557099
352.92944,-0.019635444
311.7491,-0.039427
336.10632,-1.0869295
316.62561,1.094962
331.7052,-0.996549
318.0155,-0.870314
310.6207,0.41675745
354.93994,-0.213305
354.84,0.096449
354.19539,-0.54514705
333.90161,0.073163
340.21365,-0.825593
333.30505,-0.000882
326.6171,-1.057641
342.50361,0.91878508
358.33752,0.521801
338.02826,0.0064599998
315.86987,-0.250846
334.91773,1.129439
314.50479,0.035099499
350.98309,-1.029572
312.91022,-0.68554204
323.92812,-1.220032
335.72397,-0.88374099
352.87497,-1.0440374
330.61096,0.630873
315.51227,-0.747416
354.12731,-0.51002906
356.57532,0.380646
322.6276,-0.421541
354.75577,-0.93068
323.70821,0.338249
324.70193,-0.774408
358.12185,1.1540319
334.52711,-0.81111705
311.02837,-0.94268797
311.08897,-0.12037644
358.26511,1.214612
310.49429,0.340961
359.80728,0.946016
322.25665,0.40011268
326.80908,-0.559379
340.6695,-0.42122928
354.51025,0.345621
327.61825,-0.40168
336.41436,-1.1778926
353.37347,0.50953573
354.74142,1.0010932
322.70015,0.482397
310.62817,0.477382
311.36798,0.029400157
309.9846,0.44793
328.4617,1.2344548
335.72175,-0.48768743
356.68026,-0.415036
324.36469,-0.801989
321.42121,0.8954948
312.74739,-0.048424506
354.21982,-1.19967
353.505,-0.25314
339.74448,0.337836
333.21103,1.20939
311.19756,0.61909964
340.23207,0.912483
330.71924,0.14259403
347.14852,0.38365232
350.55826,-0.045823
330.11203,-0.771945
354.86536,0.984022
358.95261,0.209875
309.86972,-0.558225
333.06311,1.1969424
333.19679,1.1817181
343.48936,0.69960518
353.11173,1.0684471
350.42923,0.7148527
356.99901,-0.26300705
322.4206,-0.133174
310.99533,-0.14442323
325.22748,0.084121371
335.20066,-0.66557723
321.42304,0.220864
333.90555,-0.893161
353.99571,0.019150026
309.90866,0.953642
351.58526,-0.89030731
353.95743,0.608247
341.10869,-0.781497
334.53747,-0.20891504
313.62813,-0.14080679
356.67636,0.860627
327.82961,1.0421194
339.41486,0.820896
339.74679,-1.177607
329.31807,-1.098636
317.81036,0.683365
357.70555,0.97887353
309.61119,-0.61765857
351.20294,-1.014593
340.92248,-0.740269
350.35233,0.052075
316.2805,-0.155804
355.22325,0.199839
313.5574,-0.1768
354.69562,0.343588
311.43794,0.40815522
316.83761,0.91124
357.32965,0.675682
312.30167,0.618622
315.96308,-0.0074215774
339.60239,0.239992
341.39674,-0.605731
322.03545,-0.783518
350.93806,-0.83649214
334.01846,0.932656
325.15737,0.94259085
318.00488,-0.701256
326.71823,0.129739
312.63255,0.57523074
334.33058,-0.66400808
354.63458,-0.488607
337.14401,0.523064
321.01855,-0.402686
332.22336,-0.079872099
329.22623,-0.627032
313.18954,-0.96957356
310.78126,1.165379
340.61978,0.764314
355.19622,-0.673531
357.4382,0.171226
335.14146,0.7491078
311.28777,0.923957
356.61805,0.962629
341.40471,0.950806
336.50398,0.29804203
315.82556,-0.432374
310.50095,0.16629
355.56666,-0.730121
353.73206,-0.029633
327.30112,-0.436967
349.60664,0.96518801
351.48562,-0.44504404
336.33871,-0.460309
321.72458,-0.627803
356.42327,-0.662549
350.74225,-0.61447
337.01581,-1.0243392
317.57958,0.17400795
311.0011,0.623418
336.5199,-0.276651
339.98381,0.066563
322.22065,-0.45235183
355.53028,-1.053326
327.71561,-0.060408
319.30096,-0.207351
311.70509,-0.696378
313.71063,-0.563176
318.00814,-0.571542
352.22458,1.053566
346.97053,-0.035400802
311.21891,0.43679574
310.80385,0.143189
334.06048,-0.35306
344.31909,-1.2049045
332.40231,-0.901184
317.91871,-0.590167
312.98851,-1.1922979
341.80872,-0.51222612
351.72412,-0.682423
321.14289,-0.11764847
312.30063,-0.012732
353.74991,0.049033441
323.20649,-0.702812
337.05917,-0.35219592
329.00598,-0.83091
356.0596,-0.297327
309.64081,-0.73163325
358.46258,1.240123
334.90225,0.43886343
336.61926,0.718153
334.84574,-1.0330382
349.1275,-0.541505
321.19092,-0.56991443
309.80872,0.767549
351.32599,-0.388485
317.21343,0.235204
317.57087,0.806692
309.70624,-0.800052
357.64169,0.766202
309.20224,0.174304
312.33429,-0.6190834
350.92432,0.913974
336.18607,0.9934971
341.12453,-1.028723
340.24166,0.0253111
339.98616,-0.46661
309.70496,-0.588178
335.35132,-0.30342014
358.81741,0.134896
336.27739,-0.96733156
335.78381,-0.40952157
333.43267,0.2751018
355.30916,1.244915
353.73178,0.584486
334.74722,-1.054537
328.70871,0.975607
333.53665,0.084283
337.16772,0.087668322
341.7093,1.0600235
322.90682,0.957856
333.41428,-0.592382
343.86223,1.106772
328.50237,-1.0998894
340.41262,0.453053
354.82293,-0.816688
334.74628,0.56469107
358.2236,-0.310387
312.43785,-0.534455
313.51163,1.077029
312.10956,-1.205345
356.58392,0.96519321
339.70456,-0.582863
310.46272,0.8554483
334.85387,0.88855285
338.83078,-0.7027304
327.52011,-0.28628
358.8215,-0.819807
352.73636,0.898109
357.63574,-0.744491
311.84773,1.114255
330.90173,0.980897
337.8639,1.1530047
359.41949,0.302589
354.84805,-0.82883379
322.43441,0.11332
311.84883,1.101637
335.10367,-0.69275988
317.30426,0.140825
336.5555,-0.010653329
322.98865,-0.43970798
354.0509,0.444063
317.92543,-0.858362
331.41705,1.136126
323.29516,-0.97047
312.4125,-0.066237
355.52341,1.102804
351.90665,-1.098556
330.04666,0.025325702
317.86251,0.714995
315.50958,-0.884789
314.40161,-0.627923
339.69559,0.58797147
355.02312,-0.386872
310.03404,-0.71515632
354.30508,1.042003
312.39816,0.23706372
310.16902,-0.101759
325.11151,1.237339
328.20865,1.008722
327.91211,0.565077
349.134,-0.044162
353.17681,-0.67104439
335.80474,0.66124041
343.89874,1.254643
315.26991,-0.76700765
359.34756,0.627331
335.02255,0.61129
315.47378,1.2371998
356.92004,-0.25291521
323.50142,-0.8504
351.60635,1.040046
310.60584,-0.786178
351.85172,0.610304
354.96151,-0.30921745
313.02798,-0.24288223
357.52353,0.61312076
334.33047,-0.066099
318.61392,-1.004138
358.68329,1.0015264
349.7486,-0.328121
324.44669,0.45637597
358.57861,0.995442
352.75337,-0.95097101
347.83704,-0.358012
348.63238,-0.82716974
349.72312,0.57854456
332.88425,0.54032841
348.07725,1.2092245
310.10416,0.763227
328.46713,-0.42576115
357.23962,-0.803445
348.56527,-0.8976528
319.80894,0.36252911
322.40986,-1.2544774
322.14409,-0.372364
339.21805,0.37019
319.0029,0.699512
318.50732,1.013663
341.88718,-1.032963
347.37704,-0.81842998
342.52112,0.33128538
350.06335,0.7906348
355.5609,-0.859067
309.80978,-1.148539
322.44812,0.40907025
315.8695,-0.777935
359.10742,0.323269
332.44414,-0.16971477
343.86493,-0.8266396
324.14526,0.87830715
336.48425,0.8005864
312.40554,1.0940798
354.53555,1.232487
339.62372,0.228212
354.92062,-0.934184
320.15158,-0.99333886
318.04211,-0.733506
322.29074,-0.061976302
327.63501,-0.067926935
311.10437,-0.65839
334.50319,0.39013503
355.37954,0.70882661
322.0665,-1.09271
324.21264,0.431159
339.14206,0.893449
353.31457,0.195951
